Number,Time,isPrime
12199170889,851,true
10520079931,852,true
76682749909,858,true
37831684487,852,true
95774957917,863,true
33652299503,858,true
10075574693,847,true
16544725157,858,true
30918191977,850,true
17370647909,853,true
25825385753,845,true
26277411973,857,true
25807246547,862,true
12753060197,842,true
82357796407,860,true
58410568471,858,true
75695820281,868,true
57493448731,854,true
33787407011,907,true
28697125601,851,true
33787020913,876,true
28819041007,863,true
46066835137,844,true
16020449611,851,true
47476808189,869,true
14136852013,865,true
89347606729,853,true
19044244811,884,true
10400756437,911,true
62599514519,922,true
133752272747,926,true
628469313919,930,true
224528183479,920,true
147060362947,920,true
454713266771,915,true
471514501781,944,true
447794118613,942,true
245104919567,919,true
455983054909,926,true
836353014899,941,true
176064464053,948,true
134912201147,866,true
686103710969,890,true
177375599983,865,true
688976327849,886,true
785643422353,880,true
394963304683,875,true
333732447289,856,true
158610596213,869,true
173983672223,860,true
365634676889,861,true
350679474349,879,true
162002027599,897,true
238512904789,880,true
554645443181,866,true
221938599479,864,true
301342805213,882,true
675542250197,889,true
141857414873,941,true
522526484149,873,true
465146002411,880,true
971049867779,873,true
797935521211,893,true
185976233537,866,true
119886687091,869,true
256212207397,867,true
189769145981,881,true
250804811329,872,true
770486248837,881,true
786567228407,896,true
875111111227,897,true
487854915913,876,true
432832658329,881,true
654107409223,885,true
206880864907,867,true
278929345531,925,true
365444538449,917,true
109956546053,927,true
533417979779,942,true
480921546037,936,true
8400503441849,963,true
2387992943813,980,true
3305107955873,962,true
3878470169149,959,true
1032425240929,939,true
2067294172597,957,true
2078365019987,961,true
1059129344641,932,true
5646329649347,944,true
2323636287719,900,true
1683864519559,883,true
6491708564381,1052,true
7261016714713,896,true
1023767094887,907,true
6213678819169,923,true
1263603207793,904,true
3365114170519,895,true
3827959128031,903,true
5402707133027,892,true
4050218346563,909,true
1561835032691,906,true
7817137385489,893,true
1372787678237,903,true
5239635719119,889,true
1929990665129,889,true
1830175167323,903,true
1597235732383,906,true
3574191578033,899,true
2079585671263,892,true
2387141804233,899,true
2130392556679,875,true
4488910154987,929,true
1906399683359,927,true
4787925138583,907,true
9606732713869,916,true
3986752066049,901,true
1531421568799,891,true
9149265046073,897,true
1627918087699,912,true
9872050842679,920,true
7188686797249,945,true
1611054139271,895,true
7595236808017,984,true
4635719942617,972,true
1052598709171,986,true
2506454943721,981,true
1322649251141,978,true
2677062270271,1008,true
1370274594737,971,true
3393333980159,969,true
19233462989051,979,true
69560286847693,992,true
53202340301447,964,true
10890809887421,994,true
92148066594217,934,true
26186646959747,930,true
90253441861301,920,true
30115610378989,932,true
33133313017633,920,true
16325441429917,931,true
34970113854383,933,true
44538608100947,920,true
83760936975823,950,true
32358862887997,932,true
75127598545837,930,true
50794123390079,956,true
94575332257099,917,true
21091578213217,921,true
14248949103661,922,true
31894923683041,913,true
17053939989287,941,true
25528605416287,956,true
12247588387469,922,true
55197283137067,919,true
58636297817057,940,true
28979001618251,925,true
78381559563101,923,true
70346163318569,939,true
10509917808349,933,true
58783082865043,926,true
13653917499127,917,true
63574704866767,938,true
52713651512311,933,true
10364307320947,928,true
39374242037521,924,true
18121387611967,931,true
15804840061331,950,true
42673399934623,981,true
48649933502579,970,true
12467077390247,998,true
20430938258659,1007,true
62609348770037,994,true
21647510419169,989,true
66074206261879,996,true
28663404460433,1002,true
12236348484977,987,true
59417782109813,987,true
14367005052227,974,true
52650417030011,986,true
10536433507889,921,true
192382719926161,969,true
115922228228273,953,true
274048853514143,955,true
858758604974261,970,true
403668045797257,957,true
995274062368667,950,true
868769950730119,943,true
950807117121721,967,true
482911560000517,955,true
109476623861167,962,true
171530239558459,958,true
115383332137499,940,true
879243201242971,958,true
535500975022177,931,true
402680045444609,949,true
313617565643969,955,true
617363161275451,981,true
117548572819849,958,true
195673730092171,948,true
198288724975777,951,true
372043090144087,972,true
290967681286157,927,true
534682015098463,959,true
478393887216899,969,true
795982877182729,962,true
167772898809773,943,true
933685036466267,949,true
522972668927881,955,true
127578154176071,934,true
571200291715909,965,true
482646221720269,992,true
365007184950077,1016,true
831973650606061,1022,true
170546042341229,1016,true
448288751147543,1066,true
118186697490733,1018,true
352786960823543,1038,true
426814881674677,1027,true
174999240141301,1024,true
246052387825459,1012,true
114225813853223,997,true
375717969992111,1010,true
138032888527489,1012,true
103802392026769,937,true
110353155096139,985,true
122853323125937,943,true
229270520683279,970,true
237339188948063,968,true
297227572175173,947,true
133861186366073,957,true
2015771686990279,995,true
6422724754825319,996,true
3002629447782149,1059,true
8168538131954353,992,true
6144120065687119,993,true
2650649615854883,986,true
8170323921560279,1022,true
4216204498947149,1012,true
1729694568325849,983,true
8646694726193269,989,true
6329024156145137,1004,true
5601609795818899,996,true
1202532344899829,985,true
7760113383047617,985,true
7680383305153609,993,true
5906675683205881,985,true
3817317057767069,977,true
7642884434739707,1003,true
9669329982933799,1013,true
9871299123524959,1010,true
3050760033269447,1017,true
2031181911348341,990,true
1351754702846077,994,true
7822639500242243,1061,true
2252752907983993,1036,true
9860450015202119,1067,true
2528066837387383,1066,true
7301976177533827,1044,true
3243272936063753,1039,true
1647008319001601,1039,true
6979438911602407,1066,true
8390671697891867,1072,true
1986133568063683,1063,true
1553300406294073,1046,true
9329202805756313,1022,true
9070644479486339,1022,true
1122114979868873,989,true
1566910301426773,991,true
6529537870640321,977,true
3499662817580903,979,true
8522542933358917,977,true
1019967945416881,987,true
3480397387663243,986,true
1839809699739647,986,true
4366956476728687,1011,true
8912614913617573,1037,true
5442272736606971,1005,true
1797911030275991,1049,true
2172785451354883,971,true
2071145539932247,998,true
12718458672417413,1057,true
65322264041692909,1001,true
93101508914881847,1056,true
11832646648627993,1028,true
96543527490856577,1046,true
14483138347114727,1030,true
42818902695040721,1043,true
29550952707905351,1039,true
19991019135794699,1034,true
26414141645824901,1040,true
12778046126854993,1012,true
13914714539727997,1041,true
31087436224228933,1062,true
15602559645742591,1027,true
71030667129525349,1097,true
68822724281609579,1114,true
12493375770771457,1074,true
17241204468294463,1106,true
16115298671863169,1095,true
32595628318743319,1121,true
26821466313434987,1140,true
14401977912857063,1079,true
58651906046389193,1108,true
78320665653320873,1116,true
84975803563317881,1102,true
93558955423694993,1108,true
13076118605142997,1004,true
13391221644123313,1045,true
19154895773839499,998,true
85451405421458183,1054,true
12417103019507231,1036,true
58910182190638127,1033,true
19472133049668323,1029,true
16398871721884607,1043,true
10050294803391439,1035,true
14349611581567687,1037,true
78093312794709539,1031,true
44993234629145281,1055,true
46531466165631463,1051,true
66195519480315233,1051,true
95997374077620511,1042,true
37674034418522539,1050,true
96583124653484527,1057,true
22079787511987607,1062,true
39030042442668707,1023,true
39566054661086581,1054,true
27080268088012757,1030,true
34993949454699979,1026,true
20064351494982163,1031,true
36230997783148913,1049,true
