Number,Time,isPrime
98378789123136821,0,false
87117456277582862,0,false
97769791844794596,0,false
75842294281522149,0,false
34828879339295420,0,false
76997984223444990,0,false
36722279935656255,0,false
65952989157297536,0,false
78826822731619321,0,false
64691985825635931,0,false
65541622137189222,0,false
25885912489898725,0,false
29422282819748685,0,false
81113798849844492,0,false
62328465121231675,0,false
12963657545285939,4282,true
89637232667838952,0,false
79187387568249132,0,false
23714568488973151,1,false
17716321661251678,0,false
76821781626384476,0,false
11331863184511780,0,false
71293537885215338,0,false
74852575833166330,0,false
19958621248162770,0,false
37733512113948462,0,false
73125816562365564,0,false
93425699472171715,0,false
17792665145248548,0,false
12275793725698855,0,false
36735814576989514,0,false
16189249569997470,0,false
76976327659677414,0,false
94477965834161881,11561,true
13648813142469846,0,false
98313433635841449,0,false
