Number,Time,isPrime
241,0,true
811,0,true
463,0,true
641,0,true
523,0,true
101,0,true
313,0,true
467,0,true
769,0,true
911,0,true
677,0,true
263,0,true
191,0,true
307,0,true
389,0,true
337,0,true
521,0,true
467,0,true
173,0,true
431,0,true
479,0,true
239,0,true
193,0,true
347,0,true
349,0,true
127,0,true
233,0,true
887,0,true
113,0,true
233,0,true
991,0,true
811,0,true
313,0,true
173,0,true
109,0,true
229,0,true
211,0,true
677,0,true
113,0,true
131,0,true
491,0,true
347,0,true
311,0,true
229,0,true
739,0,true
103,0,true
227,0,true
613,0,true
337,0,true
101,0,true
4003,0,true
3391,0,true
2621,0,true
2687,0,true
9719,0,true
1171,0,true
6173,0,true
3259,0,true
3821,0,true
2053,0,true
2699,0,true
4409,0,true
3457,0,true
1319,0,true
6829,0,true
3229,0,true
7219,0,true
3163,0,true
2377,0,true
7649,0,true
2647,0,true
3659,0,true
1609,0,true
1307,0,true
5399,0,true
6473,0,true
2699,0,true
1187,0,true
3527,0,true
2857,0,true
1181,0,true
3119,0,true
3643,0,true
1459,0,true
3413,0,true
4211,0,true
3433,0,true
7993,0,true
4793,0,true
8009,0,true
1327,0,true
7583,0,true
7477,0,true
2837,0,true
8969,0,true
3089,0,true
1871,0,true
4049,0,true
1913,0,true
3889,0,true
92459,0,true
56921,0,true
96443,0,true
50909,0,true
17053,0,true
31751,0,true
44171,0,true
56101,0,true
68279,0,true
30139,0,true
13291,0,true
57221,0,true
73561,0,true
89533,0,true
16561,0,true
67489,0,true
40063,0,true
96731,0,true
44687,0,true
25931,0,true
46153,0,true
11497,0,true
28643,0,true
18211,0,true
91951,0,true
32563,0,true
56503,0,true
11927,0,true
62467,0,true
49109,0,true
17569,0,true
26099,0,true
72221,0,true
64439,0,true
14783,0,true
57689,0,true
28559,0,true
10429,0,true
67957,0,true
87251,0,true
24509,0,true
69457,0,true
96181,1,true
83383,0,true
19121,0,true
12379,0,true
33703,0,true
85909,0,true
30293,0,true
63977,0,true
923693,0,true
419831,0,true
106957,0,true
574799,0,true
203431,0,true
173347,0,true
947741,0,true
422137,0,true
472399,0,true
409099,1,true
950227,0,true
293791,0,true
159293,0,true
255097,0,true
206807,0,true
125539,0,true
555671,0,true
165133,0,true
223963,0,true
334547,0,true
384623,0,true
162529,0,true
991579,0,true
332711,0,true
101957,0,true
711973,0,true
161407,0,true
818249,0,true
352217,0,true
603101,1,true
797701,0,true
189061,0,true
119233,0,true
102497,0,true
695677,0,true
317171,0,true
241807,0,true
649361,0,true
967931,0,true
731261,0,true
277751,0,true
238877,0,true
733339,0,true
173249,0,true
322589,0,true
369067,0,true
210139,0,true
181277,0,true
184369,0,true
297907,0,true
3466247,0,true
4123793,0,true
1752029,0,true
1237207,0,true
3813869,0,true
3131437,0,true
2059273,0,true
1241249,0,true
5550647,0,true
1986217,0,true
5317043,0,true
3265543,0,true
1220171,0,true
1090891,0,true
1187159,0,true
1047511,0,true
2468069,0,true
1214167,0,true
1176943,0,true
3592751,0,true
4964467,0,true
1674703,0,true
4582051,0,true
2028359,0,true
5205283,0,true
1164869,0,true
7059911,0,true
4604609,0,true
3969659,0,true
2376433,1,true
7053971,0,true
3552251,0,true
2332049,0,true
1916269,0,true
1783543,0,true
5267519,0,true
5515603,0,true
1991837,0,true
1338751,0,true
3712627,0,true
4808231,0,true
1403921,0,true
6645227,0,true
1972847,0,true
3378527,0,true
1713167,0,true
1836797,0,true
5990659,0,true
4096831,0,true
5038967,0,true
34906997,1,true
60110111,0,true
22271531,1,true
93244961,1,true
26903579,0,true
84254161,0,true
82251523,0,true
14959481,0,true
99634957,0,true
12612833,1,true
16689791,0,true
32272327,0,true
55422919,0,true
60954221,0,true
39372467,1,true
18183793,0,true
40639927,0,true
30563131,0,true
64909849,0,true
25005977,0,true
12421327,1,true
80432551,0,true
30839777,0,true
46707379,0,true
15794861,0,true
91669751,1,true
46993069,0,true
51266477,1,true
24380143,0,true
12034013,0,true
63160441,0,true
14458429,0,true
13229399,0,true
39332941,0,true
25974041,0,true
59333171,0,true
41430379,0,true
13901647,0,true
95816797,0,true
49294711,0,true
47658983,0,true
29790329,1,true
73815041,0,true
19856807,0,true
12911287,0,true
40790227,1,true
12872117,0,true
15618983,0,true
86509271,0,true
18684823,0,true
459447161,1,true
169797599,1,true
100611773,0,true
861944513,1,true
254593847,0,true
450177047,0,true
475987273,0,true
160616597,1,true
187607149,0,true
118073437,0,true
262453199,1,true
688527127,0,true
822182549,1,true
521189737,0,true
561303409,1,true
260555077,1,true
958891589,1,true
168269837,1,true
144920441,1,true
105109969,0,true
792257773,1,true
114462511,0,true
110913043,0,true
559698383,1,true
203643941,1,true
255466997,1,true
952288193,1,true
113923489,0,true
125103203,0,true
456055949,0,true
377795749,1,true
130350113,0,true
126316433,1,true
556233737,0,true
174111559,0,true
233720353,0,true
657132863,0,true
441698429,1,true
889938971,1,true
222643259,0,true
149067907,0,true
811326427,1,true
209383253,0,true
466260499,0,true
170458567,0,true
423920479,1,true
141928277,0,true
701575033,1,true
566243983,1,true
398778433,0,true
2294809159,1,true
6043197311,3,true
1437348707,1,true
1001320657,1,true
1486702909,1,true
2978747533,1,true
6973143851,3,true
5534171623,3,true
3080364017,2,true
4363424173,3,true
1770319519,1,true
6600942031,4,true
1947176809,2,true
9345681341,5,true
1283414137,1,true
1791923429,1,true
3060297743,2,true
1274804497,2,true
5397223967,3,true
3779358217,2,true
5487653257,3,true
5751498443,3,true
6149771501,4,true
1891337741,2,true
7764401401,4,true
6684244999,3,true
4952959073,3,true
2546403281,2,true
5996533363,3,true
2024863717,1,true
1792739057,1,true
4962593479,3,true
1766995541,2,true
2044821131,2,true
3264900143,2,true
1781033959,2,true
4202239849,2,true
1412130479,1,true
1372949351,2,true
1713289829,2,true
1786952927,2,true
2684654237,2,true
1042851713,1,true
1973842657,1,true
1258257223,1,true
8179230817,4,true
2648157163,2,true
1439029751,1,true
8224467371,4,true
6415395823,3,true
29370351853,7,true
52414855939,9,true
12564253679,5,true
24565633451,8,true
80455659997,12,true
72667972837,12,true
13136692729,4,true
31102674679,7,true
44701026269,9,true
42423080261,8,true
54810401143,10,true
58702998719,10,true
92063390933,14,true
62260491641,10,true
79743884981,12,true
48078451627,9,true
76115910929,16,true
12903612541,4,true
17666559751,6,true
68328717557,10,true
43228162667,9,true
39621520921,8,true
53829539303,9,true
11766652439,5,true
16218679723,5,true
49470517849,9,true
15974263429,5,true
31298203999,8,true
74323396657,12,true
96015807227,14,true
21819853579,7,true
21746516413,6,true
10900901251,4,true
81036836143,12,true
25843330519,8,true
11480716453,4,true
15300141937,5,true
73793967607,11,true
24995406781,7,true
30552486949,7,true
48958591609,9,true
21918584257,6,true
30572744317,7,true
61689404311,10,true
21409493453,6,true
38423125439,8,true
51491330113,8,true
98509697497,13,true
13006459087,4,true
22020647423,6,true
499937739781,30,true
424801888991,30,true
577155133003,34,true
249728249261,23,true
123325328551,17,true
509411181043,33,true
204172568713,21,true
232804961801,20,true
467785472269,30,true
547712903657,33,true
104159053309,15,true
683880679841,36,true
220134254861,21,true
109784201909,15,true
134331794213,16,true
337804930753,26,true
120120812291,16,true
146837782681,17,true
269275555121,25,true
222383897023,21,true
427719338461,30,true
566373475739,33,true
204357587011,22,true
910449774523,44,true
396074368007,28,true
463807934243,28,true
247482206897,21,true
547901028611,30,true
247819264453,20,true
107658827963,13,true
406416671723,27,true
106537161503,13,true
526298804959,31,true
359337993101,24,true
721266667717,35,true
189018808421,18,true
958921110881,42,true
546282765971,31,true
234985301783,20,true
928324171211,41,true
190878576137,18,true
478412383753,29,true
433953956833,28,true
182095276877,18,true
184930912109,21,true
122487284719,15,true
548870235367,32,true
112833244619,15,true
154102303093,17,true
154506309943,17,true
1206415374757,47,true
5619139561213,106,true
6818244561929,114,true
2430936807757,71,true
3836456000227,84,true
7826436787759,118,true
7424548077173,111,true
1013897788597,42,true
4500589823567,89,true
3962108703809,83,true
1693158516029,56,true
6823392406879,108,true
8200631853151,122,true
6821375609029,108,true
3732704758121,77,true
1422444392339,51,true
6881855003591,117,true
2175340443547,64,true
3045431163023,73,true
5262125884069,99,true
5867854384043,101,true
1337512018751,49,true
1419429721967,49,true
1534570507013,53,true
3840917938621,81,true
1561681517017,53,true
1491188994079,49,true
1832887656683,55,true
4119628094581,82,true
1333499410531,51,true
2139027723829,61,true
9788489521619,126,true
3672883551371,83,true
2116365604433,62,true
2719504914743,67,true
2832822286403,71,true
3461133159931,75,true
3156398649589,74,true
6112258057349,112,true
4880254576289,99,true
9836894231497,140,true
6363908864149,112,true
1063671862931,46,true
1075713256831,47,true
6518014323589,115,true
5146959639617,101,true
3259644667637,81,true
1788932883119,60,true
5512317923377,106,true
4121295793819,89,true
52601151298391,328,true
20236935234401,204,true
55492927584539,337,true
10601097953689,146,true
11685497303999,153,true
10671339924647,146,true
59465937944879,349,true
45920684762629,304,true
33876109028689,260,true
34399649511809,242,true
31587182700587,232,true
66345628219681,344,true
23002326579763,198,true
10693190506627,134,true
26358367444807,216,true
33829659779521,251,true
30246658279993,228,true
20039699180539,184,true
11131601027741,141,true
96216784157423,404,true
13916969042153,157,true
95265817789171,413,true
40232647548397,280,true
23721778636037,210,true
87798931693903,398,true
66181552743659,342,true
14316449012183,163,true
14288822385413,159,true
12659596075219,149,true
11516586421777,138,true
13781794151207,152,true
72813721351013,354,true
18834251719421,190,true
31382594583751,239,true
19479243543499,182,true
15650437352309,163,true
69253855049993,358,true
27590966191619,222,true
83180769320333,374,true
11936079134461,141,true
76434668057179,371,true
85502566926031,379,true
90377856569951,404,true
15475392842321,164,true
12916839309061,148,true
37242275139149,253,true
11484292320079,142,true
23540999197343,208,true
11640724270223,149,true
68566928469631,345,true
685393248894647,1098,true
235256264045951,636,true
132924719777033,490,true
239774004458309,647,true
130007985650143,478,true
497200613241569,948,true
352625488502621,787,true
322831650414187,806,true
133862126023463,518,true
639272748708823,1132,true
339544583063117,834,true
425140267540603,923,true
199145694358631,632,true
133821261463079,519,true
117071319858601,484,true
999943765633171,1424,true
603827840087453,1111,true
248429042508943,706,true
742691587650101,1228,true
672774253159837,1088,true
402337542086351,851,true
740459090076001,1146,true
238863440174813,659,true
941016913772941,1297,true
