Number,Time,isPrime
678,1,false
994,0,false
371,0,false
238,0,false
653,0,true
922,0,false
997,0,true
713,0,false
452,0,false
147,0,false
624,0,false
655,0,false
245,0,false
956,0,false
538,0,false
115,0,false
469,0,false
359,0,true
947,0,true
736,0,false
366,0,false
597,0,false
161,0,false
355,0,false
638,0,false
488,0,false
869,0,false
442,0,false
777,0,false
155,0,false
131,0,true
926,0,false
533,0,false
216,0,false
581,0,false
866,0,false
149,0,true
611,0,false
833,0,false
269,0,true
971,0,true
815,0,false
824,0,false
374,0,false
376,0,false
431,0,true
434,0,false
329,0,false
411,0,false
112,0,false
4587,0,false
8918,0,false
1844,0,false
7268,0,false
2544,0,false
5362,0,false
8765,0,false
9283,0,true
9473,0,true
8171,0,true
4989,0,false
3149,0,false
3528,0,false
4474,0,false
2463,0,false
3389,0,true
4532,0,false
4772,1,false
6826,0,false
5729,0,false
9821,0,false
2948,0,false
5999,0,false
2399,0,true
4421,0,true
8281,0,false
9576,0,false
7783,0,false
4857,0,false
6673,0,true
3734,0,false
3974,0,false
3136,0,false
8416,0,false
8912,0,false
8168,0,false
4181,0,false
4737,0,false
6457,0,false
8567,0,false
4365,0,false
1593,0,false
3963,0,false
8737,0,true
2456,0,false
6945,1,false
3791,0,false
6575,0,false
1672,0,false
6784,0,false
56369,0,true
38163,0,false
98996,0,false
88986,0,false
67325,0,false
91692,0,false
26944,0,false
24513,0,false
67265,0,false
42179,0,true
28734,0,false
61312,0,false
41627,0,true
53131,0,false
29946,0,false
17173,0,false
79686,0,false
57363,1,false
48537,0,false
15554,0,false
95583,0,false
23357,0,true
63124,0,false
27164,0,false
75154,0,false
26783,0,true
68476,0,false
26847,0,false
73157,0,false
64623,0,false
68746,0,false
36454,0,false
26673,0,false
41242,0,false
24247,0,true
95599,0,false
54984,0,false
51978,0,false
48842,0,false
29445,0,false
31676,0,false
71559,0,false
15995,0,false
47937,0,false
75647,0,false
23381,0,false
64784,0,false
84737,0,true
74228,0,false
68694,0,false
934655,0,false
487742,0,false
771489,0,false
176522,0,false
765284,0,false
357792,0,false
384968,0,false
758819,0,true
319618,0,false
239429,0,true
418716,0,false
587629,0,false
348292,0,false
818288,0,false
529917,0,false
982434,0,false
846566,0,false
122452,0,false
164957,0,false
193991,0,false
597367,0,true
648186,0,false
684727,4,true
196567,0,false
953942,0,false
582144,0,false
596426,0,false
876677,0,true
285612,0,false
441667,0,true
439557,0,false
755756,0,false
799311,0,false
998175,0,false
476718,0,false
199318,0,false
696688,0,false
437665,0,false
287542,0,false
475448,0,false
936536,0,false
759112,0,false
455468,0,false
835185,0,false
946815,0,false
485886,0,false
124966,0,false
939245,0,false
582592,0,false
963528,0,false
9142866,0,false
8585891,0,false
6996926,0,false
3191145,0,false
6548566,0,false
9587553,0,false
7276433,2,true
9557436,0,false
7258457,1,false
5818689,0,false
2578568,0,false
2689964,0,false
1165954,0,false
3477624,0,false
1166421,0,false
6417175,0,false
6416873,0,false
8791254,0,false
5849417,0,false
6861671,0,false
6169374,0,false
2996432,0,false
5694372,0,false
9776882,0,false
6292661,1,true
4591615,0,false
5318144,0,false
8646724,1,false
9177725,0,false
9962838,0,false
6136954,0,false
4185733,0,false
1972962,0,false
4924649,4,true
1289811,0,false
7261582,0,false
7796785,0,false
9677291,0,false
4624585,0,false
6316273,1,true
4294872,0,false
9352791,0,false
7893111,0,false
8487395,0,false
3586257,0,false
6577347,0,false
8111728,0,false
5577488,0,false
2624927,1,true
3823639,0,false
67776623,1,true
18598447,0,false
96428466,1,false
78537424,0,false
58994592,0,false
91336741,0,false
35993218,0,false
45842257,0,false
85764386,0,false
99232545,0,false
38423955,0,false
48146414,0,false
66191976,0,false
26358368,0,false
56459213,0,false
37695728,0,false
92379979,0,false
92215429,0,false
54798825,0,false
68329219,0,false
18865598,0,false
76424799,0,false
74347938,0,false
47416866,0,false
64266997,0,false
81633189,0,false
27251222,0,false
75669817,1,false
48423488,0,false
37487326,0,false
86493583,0,false
69835652,0,false
76253985,0,false
34721499,0,false
81111435,0,false
82664641,0,false
76366324,0,false
84772698,0,false
66327823,1,true
61866839,0,false
66389858,0,false
33162468,0,false
48435767,0,false
62145737,1,true
32915329,0,true
83597832,0,false
33924675,0,false
72677977,1,true
26514338,0,false
26363181,0,false
867963418,0,false
373783442,0,false
944348988,0,false
184592357,0,false
778716694,0,false
415984663,2,true
139496739,0,false
129345861,0,false
923136929,0,false
742752165,1,false
562268598,0,false
388873274,0,false
864677222,0,false
979943117,2,true
784518955,0,false
812292511,0,false
474795221,0,false
692463727,0,false
128129872,0,false
588195278,0,false
662354577,0,false
921282671,1,false
498946122,0,false
876981994,0,false
362718454,0,false
839179875,0,false
217444281,0,false
431313912,0,false
877993723,3,true
919586946,0,false
622931934,0,false
295418449,0,false
788427959,0,false
757258632,0,false
743287627,0,false
759287833,2,true
973391749,0,false
616462771,0,false
572359679,0,false
333526783,1,false
846155232,0,false
418251699,0,false
778548139,0,false
151672492,0,false
828147627,0,false
685464261,0,false
555986365,0,false
836521763,0,false
296226633,0,false
995514363,0,false
2188898637,0,false
1524621174,0,false
7286291113,23,true
2712626911,0,false
6591655858,0,false
1122289184,0,false
3391387768,0,false
6638786485,0,false
6421594345,0,false
3154257257,6,true
5872222596,0,false
7745445616,0,false
2363788838,0,false
3765117632,0,false
2128413367,4,true
2715683629,1,false
2633296415,0,false
8228264495,0,false
5739373487,0,false
3564152719,0,false
9586426712,1,false
4893366685,0,false
8948528776,0,false
3179675356,0,false
3489735397,0,false
9477531533,0,false
7882492768,0,false
5536647133,8,true
9188969617,0,false
9944398463,0,false
2218217995,0,false
4662873617,6,true
1416664666,0,false
3372217746,0,false
1295279585,0,false
7173994913,0,false
6736856243,0,false
4575898364,0,false
4513242311,0,false
1884291229,2,true
9795563747,0,false
6287511979,0,false
7159437472,0,false
7246266448,0,false
9761263511,0,false
9754445638,0,false
7222997561,0,false
2215781235,0,false
8556259651,0,false
3759499648,0,false
66558741173,0,false
31823351624,0,false
17827297732,0,false
41854174144,0,false
78916652312,0,false
16518832314,0,false
92562262883,13,true
77595613344,0,false
33182574189,0,false
59596467217,0,false
86126212116,0,false
65985539412,0,false
55791635964,0,false
73135646832,0,false
56138479196,0,false
53583128228,0,false
18852393549,0,false
43891492387,0,false
42219886716,0,false
95332667781,0,false
23348371566,0,false
24397587962,0,false
19145972866,0,false
83966482699,0,false
23685395964,0,false
44918177772,0,false
27244521236,0,false
28662264477,0,false
79337362546,0,false
91721372583,0,false
21833497627,3,false
68919872495,0,false
29655659537,0,false
42524922487,0,false
92385153466,0,false
68567275713,0,false
26634447662,0,false
94438977782,0,false
49568696622,0,false
34313178177,0,false
87163326362,0,false
46237298453,0,false
41716343321,0,false
74345926538,0,false
19742626577,0,false
94332556733,0,false
25728948666,0,false
74247261327,0,false
24727119883,0,false
49157489872,0,false
213165957827,3,false
358898522351,9,false
569749932663,0,false
899251667142,0,false
882834681286,0,false
989794241751,0,false
536372494719,0,false
286798877146,0,false
975226341764,0,false
993859166388,0,false
572749117715,0,false
487375367358,0,false
758283169177,0,false
864888368459,0,false
742158622867,33,true
139781991715,0,false
173721629276,0,false
778484815539,0,false
715793153245,0,false
292367457587,0,false
885543957853,0,false
711273564396,0,false
243551962323,0,false
135434527421,0,false
243779368548,0,false
633377897493,0,false
348718429651,0,false
953256259743,0,false
628958936672,0,false
472652261715,0,false
967144494827,0,false
842171388275,0,false
845118599965,0,false
289539762597,0,false
241381551656,0,false
712744876162,0,false
784426581358,0,false
668566623589,0,false
212781499763,0,false
285817473525,0,false
988623853711,0,false
291389468855,0,false
633218498552,0,false
319496142268,0,false
717669416119,0,false
665589142864,0,false
487923126153,0,false
994921631129,0,false
733232669487,0,false
768583471467,0,false
2871949864367,0,false
8983424659685,0,false
6293436597644,0,false
2541276697544,0,false
4355455141879,0,false
5447345319194,0,false
7463733964332,0,false
2282996941163,0,false
6945445825687,0,false
5687418842224,0,false
1215597224244,0,false
5568115446155,0,false
5274984537179,0,false
7884484836312,0,false
5842571514275,0,false
6848959679739,0,false
9737765263592,0,false
9251545839666,0,false
9824796734134,0,false
5169368437223,124,true
3554391565564,0,false
4213549311785,0,false
5635342686832,0,false
2361957392865,0,false
8577492632492,0,false
5397196591951,59,false
6355456249186,0,false
4749743285977,0,false
5895856179538,0,false
5157395973331,0,false
8288187388753,171,true
8734893117575,0,false
7977542356726,0,false
5721294511448,0,false
4635361991982,0,false
8731271381619,0,false
1153344717623,0,false
1299256316775,0,false
9166831291746,0,false
2369628237349,0,false
9214162287357,0,false
5577772199585,0,false
6446251849314,0,false
7117574291134,0,false
7548613918939,0,false
3489788331744,0,false
2627717966216,0,false
1317864364842,0,false
5534418945972,0,false
1127857924364,0,false
95828182332662,0,false
28836548123247,0,false
67237614583926,0,false
58783823763838,0,false
55183242453157,0,false
93913618262858,0,false
44321466427551,0,false
12586575731343,0,false
81556373743784,0,false
74458671276866,0,false
34948547288915,0,false
59443385245715,0,false
29415948357952,0,false
39923647725934,0,false
52473313975315,0,false
15698948965118,0,false
63681643666659,0,false
42787294977551,0,false
54694474697584,0,false
94415487139649,0,false
92349974629819,0,false
83124387556839,0,false
65362554851128,0,false
97148798261558,0,false
22836232614581,306,true
75266834922986,0,false
77451549974615,0,false
89837564719452,0,false
61619378834197,56,false
13181633593647,0,false
74618617981758,0,false
85399971671696,0,false
31485819464785,0,false
66815291713979,0,false
23544294747327,0,false
94671726648193,16,false
59176116321115,0,false
81451952116524,0,false
54679586384841,0,false
92171319283725,0,false
22751175791155,0,false
18423635487345,0,false
38644647288526,0,false
46253571678365,0,false
47831256211493,0,false
76922132649864,0,false
76371277592571,0,false
91655782492568,0,false
69141367147536,0,false
32771734242216,0,false
411781399578742,0,false
124524426295712,0,false
839932554555193,0,false
738545611947425,0,false
681997863183714,0,false
796972318452874,0,false
627232663963912,0,false
591392229712333,0,false
695868934956852,0,false
591335174369181,0,false
516775991595421,0,false
132593847414148,0,false
962964234726529,0,false
847945446374335,0,false
722383128227522,0,false
242591117477945,0,false
627196413529239,0,false
676426327887981,0,false
538199365846637,0,false
551796815927564,0,false
163842438312542,0,false
292896347396741,0,false
793986771383945,0,false
153136844356177,0,false
785661576978518,0,false
764492941288726,0,false
361137342634524,0,false
573836258358422,0,false
743576581115633,0,false
295533822318163,0,false
244844994565488,0,false
189718441473931,0,false
512244652183916,0,false
562733333653594,0,false
381728141962221,0,false
351486136142435,0,false
194577928925573,0,false
629465481815147,6,false
773125584927572,0,false
914422796512818,0,false
456554437385543,0,false
542593774975973,0,false
836266161236788,0,false
453762122645994,0,false
516613815437896,0,false
614948716252858,0,false
171697932987617,0,false
973873186971684,0,false
811786984238474,0,false
957943949219811,0,false
